id,name,year,era,governor,grantee,acres,leagues,county,land_case,outcome,patent_to,patent_date,patent_acres,glo_patent_no,scotus_cite,bancroft_scan_url,portal_url,mapped,docket_relation
rancho-guenoc,Guenoc,1845,pico,Pio Pico,George Rock,21220,6,Lake,ND 013,Confirmed,Archibald A. Ritchie and Paul S. Forbes,"May 22, 1865","21,220.03",58,,https://digicoll.lib.berkeley.edu/record/264405,https://ranchos.archivesofcalifornia.com/r/rancho-guenoc.html,yes,sole
rancho-san-marcos,San Marcos,1846,pico,Pío Pico,Nicolas A. Den and Richard S. Den,35573,,Santa Barbara,SD 364,Confirmed,Nicolas A. Den and Richard Den,"Sept. 6, 1869","35,573.10",364,,https://digicoll.lib.berkeley.edu/record/268986,https://ranchos.archivesofcalifornia.com/r/rancho-san-marcos.html,yes,sole
rancho-monte-diablo,Monte Del Diablo,1834,figueroa,Jose Figueroa,S. Pacheco,17921,,Contra Costa,ND 020,Confirmed,Salvio Pacheco,"Mar. 19, 1859","17,921",112,,https://digicoll.lib.berkeley.edu/record/264409,https://ranchos.archivesofcalifornia.com/r/rancho-monte-diablo.html,yes,sole
rancho-tomales-baulines-1,Tomales Y Baulines (Phelps),1836,interim,the interim government,James Richard Berry,13644,,Marin,ND 418,Confirmed,Bethuel Phelps,"Feb. 26, 1866","13,644.66",37,,https://digicoll.lib.berkeley.edu/record/264264,https://ranchos.archivesofcalifornia.com/r/rancho-tomales-baulines-1.html,yes,sole
rancho-valle-san-jose,Valle De San Jose (Portilla),1836,interim,the interim government,Silvestre de la Portilla,17634,,San Diego,SD 144,Confirmed,Silvestre de la Portilla,"Jan. 10, 1880","17,634.06",508,,https://digicoll.lib.berkeley.edu/record/265880,https://ranchos.archivesofcalifornia.com/r/rancho-valle-san-jose.html,yes,sole
rancho-rio-putos,Rio De Los Putos,1842,alvarado,Alvarado,Guillermo Wolfskill,17754,4,Solano,ND 232,Confirmed,William Wolfskill,"Dec. 18, 1858","17,754.73",87,,https://digicoll.lib.berkeley.edu/record/256566,https://ranchos.archivesofcalifornia.com/r/rancho-rio-putos.html,yes,sole
rancho-dos-pueblos,Los Dos Pueblos,1842,alvarado,Alvarado,Nicholás August Den,15534,,Santa Barbara,SD 150,Confirmed,Nicholas A. Den,"Feb. 23, 1877","15,534.76",381,,https://digicoll.lib.berkeley.edu/record/266110,https://ranchos.archivesofcalifornia.com/r/rancho-dos-pueblos.html,yes,sole
rancho-punta-laguna,Punta De La Laguna,1844,micheltorena,Micheltorena,Luis Arrellanes and Emigdio Miguel Ortega,26648,,Santa Barbara,SD 188,Confirmed,Luis Arellanes et al,"Oct. 2, 1873","26,648.42",354,,https://digicoll.lib.berkeley.edu/record/267535,https://ranchos.archivesofcalifornia.com/r/rancho-punta-laguna.html,yes,sole
rancho-huichica,Huichica,1841,alvarado,Jimeno,J. P. Leese,18704,2,Napa,ND 050,Confirmed,Jacob P. Leese,Aug 3. 1859,"18,704.04",72,,https://digicoll.lib.berkeley.edu/record/264437,https://ranchos.archivesofcalifornia.com/r/rancho-huichica.html,yes,sole
rancho-bolsa-chamisal,Bolsa De Chamisal,1837,alvarado,Alvarado,Francisco Quijada,14335,,San Luis Obispo,SD 036,Confirmed,Lewis T. Burton,"Aug. 27, 1867","14,335.22",352,,https://digicoll.lib.berkeley.edu/record/266075,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-chamisal.html,yes,sole
rancho-sausal-redondo,Sausal Redondo,1837,alvarado,Alvarado,Antonio Ignacio Abila,22458,,Los Angeles,SD 354,Confirmed,Antonio Ignacio Abila,"Mar. 22, 1875","22,458.94",438,,https://digicoll.lib.berkeley.edu/record/268976,https://ranchos.archivesofcalifornia.com/r/rancho-sausal-redondo.html,yes,sole
rancho-ausaymas-san-felipe,Ausaymas Y San Felipe,1833,figueroa,Jose Figueroa; Nicolas Gutierrez,F. P. Pacheco,504,2,Santa Clara,SD 079,Confirmed,,,,233,,https://digicoll.lib.berkeley.edu/record/265827,https://ranchos.archivesofcalifornia.com/r/rancho-ausaymas-san-felipe.html,yes,sole
rancho-todos-santos-san-antonio,Todos Santos Y San Antonio,1841,alvarado,Alvarado,Guillermo E. Hartnell,20772,,Santa Barbara,SD 357,Confirmed,the heirs of William E. P. Hartnell,"Dec. 20, 1876","20,772.17",357,,https://digicoll.lib.berkeley.edu/record/268979,https://ranchos.archivesofcalifornia.com/r/rancho-todos-santos-san-antonio.html,yes,sole
rancho-san-lorenzo-2,San Lorenzo (Castro),1843,alvarado,Manuel Micheltorena,Guillermo Castro,26722,,Alameda,ND 029,Confirmed,Guillermo Castro,"Feb. 14, 1865",,122,,https://digicoll.lib.berkeley.edu/record/264416,https://ranchos.archivesofcalifornia.com/r/rancho-san-lorenzo-2.html,yes,sole
rancho-san-justo,San Justo,1839,alvarado,Alvarado,Jose Castro,34619,4,San Benito,SD 211,Confirmed,Francisco P. Pacheco,"Dec. 6, 1865","34,619.65",238,,https://digicoll.lib.berkeley.edu/record/267555,https://ranchos.archivesofcalifornia.com/r/rancho-san-justo.html,yes,sole
rancho-arroyo-alameda,Arroyo De La Alameda,1842,alvarado,Alvarado,J. de Jesus Vallejo,17705,4,Alameda,ND 060,Confirmed,José de Jesús Vallejo,"Jan. 1, 1858","17,705.38",133,,https://digicoll.lib.berkeley.edu/record/264446,https://ranchos.archivesofcalifornia.com/r/rancho-arroyo-alameda.html,yes,sole
rancho-laguna-san-antonio,Laguna De San Antonio,1845,pico,Pio Pico,B. Bojorquez,24903,6,Marin,ND 061,Confirmed,Bartolome Bojorquez,"Nov. 21, 1871","24,903.42",30,,https://digicoll.lib.berkeley.edu/record/264447,https://ranchos.archivesofcalifornia.com/r/rancho-laguna-san-antonio.html,yes,sole
rancho-barranca-colorada,La Barranca Colorada,1844,micheltorena,Micheltorena,Josiah Belden,17707,4,,ND 371,Confirmed,William B. Ide,"July 3, 1860","17,707.49",3,,https://digicoll.lib.berkeley.edu/record/264207,https://ranchos.archivesofcalifornia.com/r/rancho-barranca-colorada.html,yes,sole
rancho-canada-san-vicente-mesa-padre-barona,Canada De San Vicente Y Mesa Del Padre Barona,1846,pico,Pio Pico,Juan Lopez,13316,3,San Diego,SD 162,Confirmed,Domingo Yorba,"Nov. 17, 1873","13,316.13",513,,https://digicoll.lib.berkeley.edu/record/266121,https://ranchos.archivesofcalifornia.com/r/rancho-canada-san-vicente-mesa-padre-barona.html,yes,sole
rancho-roblar-miseria,Roblar De La Miseria,1845,pico,Pio Pico,Juan Nepomaseno Padillo,16887,4,Sonoma,ND 030,Confirmed,Daniel Wright and all the above named claimants and also Johann A.F. Hyermann,"Jan. 18, 1858","16,887.45",50,,https://digicoll.lib.berkeley.edu/record/264417,https://ranchos.archivesofcalifornia.com/r/rancho-roblar-miseria.html,yes,sole
rancho-san-bernardo-2,San Bernardo (Soberanes),1841,alvarado,Alvarado,M. Soberanes et al,13345,3,,SD 223,Confirmed,Mariano Soberanes,"Mar. 9, 1874","13,345.65",306,,https://digicoll.lib.berkeley.edu/record/267564,https://ranchos.archivesofcalifornia.com/r/rancho-san-bernardo-2.html,yes,sole
rancho-chimiles,Chimiles,1846,pico,Pio Pico,Jose Ygnacio Berreyesa,762,4,Napa,ND 043,Confirmed,William Gordan and Nathan Coombs,"Dec. 19, 1860",762.44,89,,https://digicoll.lib.berkeley.edu/record/264430,https://ranchos.archivesofcalifornia.com/r/rancho-chimiles.html,yes,sole
rancho-saucos,Saucos,1844,micheltorena,Micheltorena,Robert H. Thomes,212,,Tehama,ND 085,Confirmed,,"Oct. 14, 1857",,5,,https://digicoll.lib.berkeley.edu/record/265447,https://ranchos.archivesofcalifornia.com/r/rancho-saucos.html,yes,sole
rancho-cuyama,Cuyama (Maria Antonia De La Guerra Y Lataillade),1843,micheltorena,Micheltorena,Jose Maria Rojo,22193,5,Santa Barbara,SD 365,Confirmed,Maria Antonia de la Guerra y Lataillde,"July 20, 1877","22,193.21",341,,https://digicoll.lib.berkeley.edu/record/268987,https://ranchos.archivesofcalifornia.com/r/rancho-cuyama.html,yes,sole
rancho-canada-pinos-college,Canada De Los Pinos Or College Rancho,1844,micheltorena,Micheltorena,Bishop Francisco Garcia Diego,35499,,Santa Barbara,SD 388,Confirmed,Bishop Joseph S. Alemany,"Feb. 28, 1861","35,499.37",363,,https://digicoll.lib.berkeley.edu/record/269007,https://ranchos.archivesofcalifornia.com/r/rancho-canada-pinos-college.html,yes,share_of_grant
rancho-puerto,Rancho Del Puerto,1844,micheltorena,Micheltorena,Samuel G. Reed and Ruben S. Wade,13340,,Stanislaus,ND 330,Confirmed,Samuel G. Reed and Ruben S. Wade,"Aug. 15, 1864","13,340.39",106,,https://digicoll.lib.berkeley.edu/record/256657,https://ranchos.archivesofcalifornia.com/r/rancho-puerto.html,yes,sole
rancho-san-lorenzo-3,San Lorenzo (Soberanes),1841,alvarado,Alvarado,Feliciano Soberanes,21884,,,SD 027,Confirmed,Feliciano Soberanes,"July 28, 1866","21,884.38",299,,https://digicoll.lib.berkeley.edu/record/266067,https://ranchos.archivesofcalifornia.com/r/rancho-san-lorenzo-3.html,yes,sole
rancho-posa-ositos,Posa De La Ositos,1839,alvarado,Alvarado,C. C. Espinoza,16938,4,Monterey,SD 209,Confirmed,Carlos C. Espinoza,"June 29, 1865","16,938.98",298,,https://digicoll.lib.berkeley.edu/record/267553,https://ranchos.archivesofcalifornia.com/r/rancho-posa-ositos.html,yes,sole
rancho-panoche-san-juan-carrisalitos,Panoche De San Juan Los Carrisalitos,1844,micheltorena,Micheltorena,J. Ursua,22175,5,,SD 181,Confirmed,Julian Ursua and Pedro Romo,"July 30, 1867","22,175.34",235,,https://digicoll.lib.berkeley.edu/record/264276,https://ranchos.archivesofcalifornia.com/r/rancho-panoche-san-juan-carrisalitos.html,yes,sole
rancho-cuyamaca,Cuyamaca,1845,pico,Pio Pico,A. Olvera,501,11,San Diego,SD 124,Confirmed,,"Dec. 19, 1874",,512,,https://digicoll.lib.berkeley.edu/record/265864,https://ranchos.archivesofcalifornia.com/r/rancho-cuyamaca.html,yes,sole
rancho-sisquoc,Sisquoc,1845,pico,Pío Pico,Dona Maria Antonia Dominguez de Caballero,35485,,Santa Barbara,SD 310,Confirmed,James B. Huie,"Aug. 24, 1866","35,485.90",348,,https://digicoll.lib.berkeley.edu/record/268936,https://ranchos.archivesofcalifornia.com/r/rancho-sisquoc.html,yes,sole
rancho-ojai,Ojai,1837,alvarado,Alvarado,Fernando Tico,17716,,Ventura,SD 168,Confirmed,Fernando Tico,"Dec. 22, 1870","17,716.83",389,,https://digicoll.lib.berkeley.edu/record/266126,https://ranchos.archivesofcalifornia.com/r/rancho-ojai.html,yes,sole
rancho-nacion,La Nacion,1845,pico,Pío Pico,Juan Forster,26631,,San Diego,SD 246,Confirmed,Juan Forster,"Feb. 27, 1866","26,631.94",528,,https://digicoll.lib.berkeley.edu/record/267587,https://ranchos.archivesofcalifornia.com/r/rancho-nacion.html,yes,sole
rancho-buri-buri,Buri Buri,1835,interim,the interim government,José de la Cruz Sánchez,14639,,San Mateo,ND 101,Confirmed,Jose de la Cruz Sanchez et al,"Oct. 17, 1872","14,639.19",150,,https://digicoll.lib.berkeley.edu/record/265461,https://ranchos.archivesofcalifornia.com/r/rancho-buri-buri.html,yes,sole
rancho-molinos,Molinos,1836,interim,Jose Figueroa,J. B. R. Cooper,17892,10½,,ND 227,Confirmed,John B. R. Cooper,"April 3, 1858","17,892.42",53,,https://digicoll.lib.berkeley.edu/record/256561,https://ranchos.archivesofcalifornia.com/r/rancho-molinos.html,yes,sole
rancho-farwell,Rancho De Farwell,1844,micheltorena,Micheltorena,Edward A. Farwell,22193,5,Butte,ND 384,Confirmed,James Williams and the heirs of Edward A. Farwell,"July 1, 1863","22,193.93",10,,https://digicoll.lib.berkeley.edu/record/264235,https://ranchos.archivesofcalifornia.com/r/rancho-farwell.html,yes,sole
rancho-san-juan,San Juan,1844,micheltorena,Micheltorena,Joel P. Dedmond,19982,4½,Sacramento,ND 324,Confirmed,Hiram Grimes,"July 9, 1860","19,982.70",97,,https://digicoll.lib.berkeley.edu/record/256651,https://ranchos.archivesofcalifornia.com/r/rancho-san-juan.html,yes,sole
rancho-esquon,Esquon,1844,micheltorena,Micheltorena and J. A. Sutter,S. Neal,22193,5,Butte,ND 179,Confirmed,Samuel Neal,"Apl. 4, 1860","22,193.78",14,,https://digicoll.lib.berkeley.edu/record/265539,https://ranchos.archivesofcalifornia.com/r/rancho-esquon.html,yes,sole
rancho-palos-verdes,Los Palos Verdes,1846,pico,Pio Pico,J. L. Sepulveda et al,31629,,Los Angeles,SD 093,Confirmed,Jose L. and Juan Sepulveda,"June 22, 1880","31,629.43",439,,https://digicoll.lib.berkeley.edu/record/265839,https://ranchos.archivesofcalifornia.com/r/rancho-palos-verdes.html,yes,sole
rancho-ulpinos,Los Ulpinos,1844,micheltorena,Micheltorena,J. Bidwell,726,4,Solano,ND 086,Confirmed,J. Bidwell,"Aug. 9, 1866",,92,,https://digicoll.lib.berkeley.edu/record/265448,https://ranchos.archivesofcalifornia.com/r/rancho-ulpinos.html,yes,sole
rancho-eight-square-leagues-on-stanislaus-river,Eight Square Leagues On The Stanislaus River,1846,pico,Pio Pico,A. B. Thompson,35532,8,,ND 351,Confirmed,Alpheus B. Thompson,"May 18, 1858","35,532.80",101,,https://digicoll.lib.berkeley.edu/record/264188,https://ranchos.archivesofcalifornia.com/r/rancho-eight-square-leagues-on-stanislaus-river.html,yes,sole
rancho-napa,Napa,1838,alvarado,Alvarado,Salvador Vallejo,22193,,Napa,,Confirmed,,,,,,,https://ranchos.archivesofcalifornia.com/r/rancho-napa.html,yes,sole
rancho-huasuna,Huasuna,1843,micheltorena,Micheltorena,I. J. Sparks,22152,5,,SD 069,Confirmed,Isaac J. Sparks,"Jan. 23, 1879","22,152.99",340,,https://digicoll.lib.berkeley.edu/record/265819,https://ranchos.archivesofcalifornia.com/r/rancho-huasuna.html,yes,sole
rancho-san-vicente-santa-monica,San Vicente Y Santa Monica,1839,alvarado,Alvarado,Francisco Sepulveda,30259,,Los Angeles,SD 143,Confirmed,Ramon Sepulveda,"July 23, 1881","30,259.65",432,,https://digicoll.lib.berkeley.edu/record/265879,https://ranchos.archivesofcalifornia.com/r/rancho-san-vicente-santa-monica.html,yes,sole
rancho-cholame,Cholame,1844,micheltorena,Micheltorena,Mauricio Gonzalez,26621,,,SD 071,Confirmed,Ellen E. White,"Apl. 1, 1865","26,621.82",314,,https://digicoll.lib.berkeley.edu/record/265821,https://ranchos.archivesofcalifornia.com/r/rancho-cholame.html,yes,sole
rancho-san-vicente-1,San Vicente (Munrass),1835,interim,the interim government,Francisco Maria Soto,19979,,Monterey,SD 005,Confirmed,Concepcion Munras et al,"June 29, 1865","19,979.10",293,,https://digicoll.lib.berkeley.edu/record/266046,https://ranchos.archivesofcalifornia.com/r/rancho-san-vicente-1.html,yes,sole
rancho-johnson,Johnson Rancho,1844,micheltorena,Micheltorena,Original grantee = Pablo Gutierrez,22197,,Yuba,ND 397,Confirmed,William Johnson,"Aug. 3, 1857","22,197.31",21,,https://digicoll.lib.berkeley.edu/record/264244,https://ranchos.archivesofcalifornia.com/r/rancho-johnson.html,yes,sole
rancho-novato,Novato,1839,alvarado,Alvarado,Fernando Feliz,8870,2,Marin,ND 223,Confirmed,the assigns of Bezar Simmons,"Apl. 10, 1866","8,870.62",46,,https://digicoll.lib.berkeley.edu/record/265815,https://ranchos.archivesofcalifornia.com/r/rancho-novato.html,yes,sole
rancho-real-aguilas,Real De Las Aguilas,1844,micheltorena,Micheltorena,Francisco Arias and Saturnino Cariaga,52,7,San Benito,SD 262,Confirmed,,"Sept. 23, 1869",,236,,https://digicoll.lib.berkeley.edu/record/267603,https://ranchos.archivesofcalifornia.com/r/rancho-real-aguilas.html,yes,sole
rancho-san-antonio-4,San Antonio (Lugo),1838,alvarado,Alvarado,A. M. Lugo,29513,,Los Angeles,SD 009,Confirmed,Antonio M. Lugo,"July 20, 1866","29,513.35",442,,https://digicoll.lib.berkeley.edu/record/266050,https://ranchos.archivesofcalifornia.com/r/rancho-san-antonio-4.html,yes,sole
rancho-guadalupe,Guadalupe,1837,alvarado,Alvarado,D. Olivera and T. Arellanes,32408,,Santa Barbara,SD 039,Confirmed,Diego Olivera and Teodoro Arellanes (1),"June 30, 1866","32,408.03",353,,https://digicoll.lib.berkeley.edu/record/266076,https://ranchos.archivesofcalifornia.com/r/rancho-guadalupe.html,yes,sole
rancho-jesus-maria,Jesus Maria,1837,alvarado,Alvarado,Original grantees = Lucas Olivera,42184,,Santa Barbara,SD 268,Confirmed,Lewis P. Burton et al,"Sept. 7, 1871","42,184.93",356,,https://digicoll.lib.berkeley.edu/record/267609,https://ranchos.archivesofcalifornia.com/r/rancho-jesus-maria.html,yes,sole
rancho-new-helvetia,New Helvetia,1841,alvarado,Alvarado,John A. Sutter,48839,,Sacramento,ND 319,Confirmed,John A. Sutter,"June 20, 1866","48,839.30",20,21 How. 170,https://digicoll.lib.berkeley.edu/record/256648,https://ranchos.archivesofcalifornia.com/r/rancho-new-helvetia.html,yes,primary
rancho-santa-paula-saticoy,Santa Paula Y Saticoy,1840,micheltorena,Juan B. Alvarado,Manuel Jimeno Casarin,17733,4,Ventura,SD 328,Confirmed,John P. Davidson,"Apl. 22, 1872","17,733.33",395,,https://digicoll.lib.berkeley.edu/record/268951,https://ranchos.archivesofcalifornia.com/r/rancho-santa-paula-saticoy.html,yes,sole
rancho-bolsa-nueva-moro-cojo,Bolsa Nueva Moro Cojo,1825,echeandia,Luis Arguello; Mariano Chico; Alvarado; Micheltorena,Simeon Castro,30901,8,Monterey,SD 098,Confirmed,"Maria Antonia Pico de Castro et al, heirs","Nov. 20, 1876","30,901.34",245,,https://digicoll.lib.berkeley.edu/record/265842,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-nueva-moro-cojo.html,yes,sole
rancho-primer-canon,El Primer Canon,1844,micheltorena,Micheltorena,John Francisco Dye,26637,,Tehama,ND 012,Confirmed,John F. Dye,"Feb. 28, 1871","26,637.11",2,,https://digicoll.lib.berkeley.edu/record/264404,https://ranchos.archivesofcalifornia.com/r/rancho-primer-canon.html,yes,sole
rancho-saucelito,Saucelito,1838,alvarado,Alvarado,William (Guillermo) A. Richardson,19571,,Marin,ND 083,Confirmed,Guillermo A. Richardson heirs,"Aug. 7, 1879","19,571.92",36,,https://digicoll.lib.berkeley.edu/record/265445,https://ranchos.archivesofcalifornia.com/r/rancho-saucelito.html,yes,sole
rancho-pauba,Pauba,1844,micheltorena,Micheltorena; Pio Pico,V. Morago (Vicente Moraga and Luis Arenas),26597,6,Riverside,SD 203,Confirmed,Luis Vignes,"Jan. 19, 1860","26,597.96",490,,https://digicoll.lib.berkeley.edu/record/267547,https://ranchos.archivesofcalifornia.com/r/rancho-pauba.html,yes,sole
rancho-nicasio-1,Nicasio (Helleck),1844,micheltorena,Micheltorena,"Henry W. Hallack, James Black, and Benjamin R. Buckelew",30848,,Marin,ND 392,Confirmed,"Henry W. Hallack, James Black, and Benjamin R. Buckelew","Nov. 1, 1861",,32,,https://digicoll.lib.berkeley.edu/record/264241,https://ranchos.archivesofcalifornia.com/r/rancho-nicasio-1.html,yes,primary
rancho-santa-margarita,Santa Margarita,1841,alvarado,Alvarado,Joaquín Estrada,17734,,San Luis Obispo,SD 149,Confirmed,Joaquin Estrada,"Apl. 9, 1861","17,734.94",316,,https://digicoll.lib.berkeley.edu/record/266109,https://ranchos.archivesofcalifornia.com/r/rancho-santa-margarita.html,yes,sole
rancho-san-jose-valle,San Jose Del Valle,1844,micheltorena,Micheltorena,Juan J. Warner,26688,,San Diego,SD 218,Confirmed,Juan J. Warner,"Jan. 16, 1880","26,688.93",509,,https://digicoll.lib.berkeley.edu/record/268900,https://ranchos.archivesofcalifornia.com/r/rancho-san-jose-valle.html,yes,sole
rancho-santa-rosa-2,Santa Rosa (Morino),1846,pico,Pío Pico,Juan Moreno,815,,,SD 148,Confirmed,,"Oct. 10, 1872",,493,,https://digicoll.lib.berkeley.edu/record/266108,https://ranchos.archivesofcalifornia.com/r/rancho-santa-rosa-2.html,yes,sole
rancho-san-jose-sur-chiquito,San Jose Y Sur Chiquito,1839,alvarado,Alvarado,Marcelino Escobar,8818,2,Monterey,SD 373,Patented,"Joseph S. Emery and Nathan W. Spaulding, administrators","May 4, 1888","8,818.56",552,,https://digicoll.lib.berkeley.edu/record/268993,https://ranchos.archivesofcalifornia.com/r/rancho-san-jose-sur-chiquito.html,yes,sole
rancho-lompoc,Lompoc,1837,alvarado,Alvarado,Joaquin and Jose A. Carrillo,42085,,Santa Barbara,SD 015,Confirmed,Joaquin and Jose A. Carrillo,"Nov. 3, 1873","42,085.44",239,,https://digicoll.lib.berkeley.edu/record/266056,https://ranchos.archivesofcalifornia.com/r/rancho-lompoc.html,yes,sole
rancho-santa-ana-chino,Santa Ana Del Chino (Addition To),1841,alvarado,Alvarado,Antonio Maria Lugo,22234,5,San Bernardino,SD 182,Confirmed,Maria Merced Williams and Francisca Williams de Carlisle,"Feb. 15, 1869","22,234.20",478,,https://digicoll.lib.berkeley.edu/record/267530,https://ranchos.archivesofcalifornia.com/r/rancho-santa-ana-chino.html,yes,sole
rancho-alamitos,Los Alamitos,1784,spanish,Pedro Fages,Manuel Nieto,28027,6,Orange,SD 290,Confirmed,Abel Stearns,"Aug. 29, 1874","28,027.17",468,,https://digicoll.lib.berkeley.edu/record/268917,https://ranchos.archivesofcalifornia.com/r/rancho-alamitos.html,yes,sole
rancho-tolenas,Tolenas,1840,alvarado,Alvarado,Jose Francisco Armijo,13315,3,Solano,ND 162,Patented,Dolores Riesgo Armijo et al,"Oct. 12, 1868","13,315.93",90,,https://digicoll.lib.berkeley.edu/record/265522,https://ranchos.archivesofcalifornia.com/r/rancho-tolenas.html,yes,sole
rancho-coyotes,Los Coyotes,1834,figueroa,Figueroa,Juan Jose Nieto,48806,10,Orange,SD 372,Confirmed,Andres Pico et al,"Mar. 9, 1875","48,806.17",472,,https://digicoll.lib.berkeley.edu/record/268992,https://ranchos.archivesofcalifornia.com/r/rancho-coyotes.html,yes,sole
rancho-conejo,Conejo,1822,spanish,a Spanish governor,Jose de la Guerra Y Noriega,671,,Ventura,SD 107,Confirmed,Jose de la Guerra Y Noriega,"Jan. 8, 1873",,408,,https://digicoll.lib.berkeley.edu/record/102015,https://ranchos.archivesofcalifornia.com/r/rancho-conejo.html,yes,sole
rancho-fernandez,Fernandez,1846,pico,Pío Pico,Maximo Zenon Fernandez and Dionisio Zenon Fernandez only,17305,,Butte,ND 377,Confirmed,Dionisio Z. Fernandez et al,"Oct. 14, 1857","17,305.84",15,,https://digicoll.lib.berkeley.edu/record/264228,https://ranchos.archivesofcalifornia.com/r/rancho-fernandez.html,yes,sole
rancho-guadalasca,Guadalasca,1836,interim,Mariano Chico,Isabel Yorba,593,,Ventura,SD 177,Confirmed,,,,,,https://digicoll.lib.berkeley.edu/record/264214,https://ranchos.archivesofcalifornia.com/r/rancho-guadalasca.html,yes,sole
rancho-cajon,El Cajon,1845,pico,Pío Pico,María Antonia Estudillo de Pedrorena,48799,,San Diego,SD 114,Confirmed,"Thomas W. Sutherland, guardian of Victoria, Isabel, Miguel, and Helena Pedrorena, heirs","Apl. 6, 1876","48,799.85",534,19 Howard 363,https://digicoll.lib.berkeley.edu/record/265855,https://ranchos.archivesofcalifornia.com/r/rancho-cajon.html,yes,sole
rancho-rincon-salinas,Rincon De Las Salinas,1833,figueroa,Jose Figueroa,Cristina Delgado,2220,one-half,Monterey,SD 215,Confirmed,Rafael Estrada,"Mar. 1, 1881","2,220.02",255,,https://digicoll.lib.berkeley.edu/record/267558,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-salinas.html,yes,sole
rancho-paso,Del Paso,1844,micheltorena,Micheltorena,Eliab Grimes,44371,,Sacramento,ND 053,Confirmed,Samuel Norris,"May 4, 1858","44,371.42",96,,https://digicoll.lib.berkeley.edu/record/264440,https://ranchos.archivesofcalifornia.com/r/rancho-paso.html,yes,sole
rancho-corte-madera-presidio,Corte Madera Del Presidio,1834,figueroa,Figueroa,Juan Reed,7845,,Marin,ND 183,Confirmed,"the heirs of John Read, Hilaria Read, and Inez Read","Feb. 25, 1885","7,845.12",42,,https://digicoll.lib.berkeley.edu/record/265542,https://ranchos.archivesofcalifornia.com/r/rancho-corte-madera-presidio.html,yes,sole
rancho-boga,Boga,1844,micheltorena,Micheltorena,Charles William Flugge,22184,,Sutter,ND 358,Confirmed,Thomas O. Larkin,"Oct. 5, 1865","22,184.66",18,,https://digicoll.lib.berkeley.edu/record/264195,https://ranchos.archivesofcalifornia.com/r/rancho-boga.html,yes,sole
rancho-alamos,Los Alamos,1839,alvarado,Alvarado,J. A. de la Guerra y Carrillo,48803,,Santa Barbara,SD 083,Confirmed,Jose A. de la Guerra y Carrillo,"Sept. 12, 1872","48,803.38",358,,https://digicoll.lib.berkeley.edu/record/265831,https://ranchos.archivesofcalifornia.com/r/rancho-alamos.html,yes,sole
rancho-larkin-childrens,Larkin Childrens Rancho,1844,micheltorena,Micheltorena,Francisco Larkin,44364,,,ND 115,Confirmed,Francisco Larkin et al,"Dec. 18, 1857","44,364.22",16,,https://digicoll.lib.berkeley.edu/record/265475,https://ranchos.archivesofcalifornia.com/r/rancho-larkin-childrens.html,yes,sole
rancho-juntas,Las Juntas,1844,micheltorena,Micheltorena,Original grantee = William Welsh,13292,,Contra Costa,ND 087,Confirmed,,"July 22, 1870",,113,,https://digicoll.lib.berkeley.edu/record/265449,https://ranchos.archivesofcalifornia.com/r/rancho-juntas.html,yes,sole
rancho-alamos-agua-caliente,Los Alamos Y Agua Caliente,1846,pico,Pio Pico,Francisco Lopez et al,26626,6,Kern,SD 183,Confirmed,"Agustin Olvera, Louis Jordan, and J.L. Brent","Nov. 9, 1866","26,626.23",346,,https://digicoll.lib.berkeley.edu/record/267531,https://ranchos.archivesofcalifornia.com/r/rancho-alamos-agua-caliente.html,yes,sole
rancho-animas,Las Animas,1802,spanish,Marquinas,Mariano Castro,26518,,Santa Clara,ND 136,Confirmed,the heirs of Jose Maria Sanchez,"Mar. 15, 1873","26,518.68",224,,https://digicoll.lib.berkeley.edu/record/265496,https://ranchos.archivesofcalifornia.com/r/rancho-animas.html,yes,sole
rancho-lomas-santiago,Lomas De Santiago,1846,pico,Pio Pico,Teodocio Yorba,47226,4,Orange,SD 186,Confirmed,Toedocio Yorba,"Feb. 1, 1868","47,226.61",499,,https://digicoll.lib.berkeley.edu/record/267533,https://ranchos.archivesofcalifornia.com/r/rancho-lomas-santiago.html,yes,sole
rancho-muniz,Muniz,1845,pico,Pio Pico,Manuel Torres,17760,4,Sonoma,ND 095,Confirmed,Manuel Torres,"Feb. 4, 1860","17,760.75",26,,https://digicoll.lib.berkeley.edu/record/265456,https://ranchos.archivesofcalifornia.com/r/rancho-muniz.html,yes,sole
rancho-nipomo,Nipomo,1837,alvarado,Alvarado,Guillermo Dana,37887,15,San Luis Obispo,SD 013,Patented,William G. Dana,"Dec. 14, 1868","37,887.91",351,,https://digicoll.lib.berkeley.edu/record/266054,https://ranchos.archivesofcalifornia.com/r/rancho-nipomo.html,yes,sole
rancho-san-rafael,San Rafael,1784,spanish,Pedro Fages,Jose Maria Berdugo,36403,8,Los Angeles,SD 381,Confirmed,Julio Verdugo and Catalina Verdugo,"Jan. 28, 1882","36,403.32",423,,https://digicoll.lib.berkeley.edu/record/269000,https://ranchos.archivesofcalifornia.com/r/rancho-san-rafael.html,yes,sole
